time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-01-24 10:14:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:14:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,51,0.0
2022-01-24 10:14:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,51,0.0
2022-01-24 10:15:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:15:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:15:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,51,0.0
2022-01-24 10:15:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,50,0.0
2022-01-24 10:16:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:16:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,50,0.0
2022-01-24 10:16:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:16:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,50,0.0
2022-01-24 10:17:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:17:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:17:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,50,0.0
2022-01-24 10:17:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,50,0.0
2022-01-24 10:18:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:18:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:18:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,50,0.0
2022-01-24 10:18:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,49,0.0
2022-01-24 10:19:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:19:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,49,0.0
2022-01-24 10:19:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:19:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,49,0.0
2022-01-24 10:20:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:20:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,49,0.0
2022-01-24 10:20:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:20:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,49,0.0
2022-01-24 10:21:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:21:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,48,0.0
2022-01-24 10:21:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:21:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,49,0.0
2022-01-24 10:22:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:22:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:22:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,48,0.0
2022-01-24 10:22:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,48,0.0
2022-01-24 10:23:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:23:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:23:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,48,0.0
2022-01-24 10:23:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,48,0.0
2022-01-24 10:24:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:24:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:24:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,48,0.0
2022-01-24 10:24:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,47,0.0
2022-01-24 10:25:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:25:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:25:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,47,0.0
2022-01-24 10:25:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,47,0.0
2022-01-24 10:26:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:26:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:26:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,47,0.0
2022-01-24 10:26:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,47,0.0
2022-01-24 10:27:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:27:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:27:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,47,0.0
2022-01-24 10:27:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,46,0.0
2022-01-24 10:28:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:28:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:28:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,46,0.0
2022-01-24 10:28:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,46,0.0
2022-01-24 10:29:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:29:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:29:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,46,0.0
2022-01-24 10:29:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,46,0.0
2022-01-24 10:30:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:30:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,45,0.0
2022-01-24 10:30:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:30:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,46,0.0
2022-01-24 10:31:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:31:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,45,0.0
2022-01-24 10:31:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:31:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,45,0.0
2022-01-24 10:32:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:32:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:32:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,45,0.0
2022-01-24 10:32:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,45,0.0
2022-01-24 10:33:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:33:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:33:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,45,0.0
2022-01-24 10:33:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,44,0.0
2022-01-24 10:34:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:34:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,45,0.0
2022-01-24 10:34:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:34:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,44,0.0
2022-01-24 10:35:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:35:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:35:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,45,0.0
2022-01-24 10:35:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,44,0.0
2022-01-24 10:36:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:36:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,44,0.0
2022-01-24 10:36:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:36:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,44,0.0
2022-01-24 10:37:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:37:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:37:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,44,0.0
2022-01-24 10:37:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,43,0.0
2022-01-24 10:38:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:38:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:38:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,43,0.0
2022-01-24 10:38:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,43,0.0
2022-01-24 10:39:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:39:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:39:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,43,0.0
2022-01-24 10:39:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,43,0.0
2022-01-24 10:40:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:40:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,42,0.0
2022-01-24 10:40:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:40:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,43,0.0
2022-01-24 10:41:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:41:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:41:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,42,0.0
2022-01-24 10:41:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,42,0.0
2022-01-24 10:42:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:42:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:42:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,42,0.0
2022-01-24 10:42:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,42,0.0
2022-01-24 10:43:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:43:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:43:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,42,0.0
2022-01-24 10:43:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,42,0.0
2022-01-24 10:44:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:44:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,41,0.0
2022-01-24 10:44:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:44:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,42,0.0
2022-01-24 10:45:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:45:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,41,0.0
2022-01-24 10:45:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:45:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,41,0.0
2022-01-24 10:46:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:46:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:46:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,41,0.0
2022-01-24 10:46:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,41,0.0
2022-01-24 10:47:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:47:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,41,0.0
2022-01-24 10:47:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:47:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,41,0.0
2022-01-24 10:48:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:48:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:48:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,41,0.0
2022-01-24 10:48:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,40,0.0
2022-01-24 10:49:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:49:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,40,0.0
2022-01-24 10:49:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:49:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,40,0.0
2022-01-24 10:50:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:50:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,40,0.0
2022-01-24 10:50:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:50:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,40,0.0
2022-01-24 10:51:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:51:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,39,0.0
2022-01-24 10:51:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:51:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,40,0.0
2022-01-24 10:52:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:52:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,39,0.0
2022-01-24 10:52:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:52:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,39,0.0
2022-01-24 10:53:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:53:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:53:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,39,0.0
2022-01-24 10:53:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,39,0.0
2022-01-24 10:54:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:54:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:54:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,39,0.0
2022-01-24 10:54:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,39,0.0
2022-01-24 10:55:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:55:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:55:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,39,0.0
2022-01-24 10:55:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,38,0.0
2022-01-24 10:56:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:56:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,38,0.0
2022-01-24 10:56:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:56:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,38,0.0
2022-01-24 10:57:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:57:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:57:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,38,0.0
2022-01-24 10:57:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,38,0.0
2022-01-24 10:58:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:58:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,38,0.0
2022-01-24 10:58:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:58:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,38,0.0
2022-01-24 10:59:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 10:59:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 10:59:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,38,0.0
2022-01-24 10:59:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,37,0.0
2022-01-24 11:00:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:00:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:00:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,37,0.0
2022-01-24 11:00:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,37,0.0
2022-01-24 11:01:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:01:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:01:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,37,0.0
2022-01-24 11:01:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,37,0.0
2022-01-24 11:02:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:02:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,37,0.0
2022-01-24 11:02:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:02:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,37,0.0
2022-01-24 11:03:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:03:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,36,0.0
2022-01-24 11:03:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:03:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,37,0.0
2022-01-24 11:04:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:04:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:04:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,36,0.0
2022-01-24 11:04:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,36,0.0
2022-01-24 11:05:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:05:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,36,0.0
2022-01-24 11:05:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:05:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,36,0.0
2022-01-24 11:06:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:06:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,36,0.0
2022-01-24 11:06:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:06:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,36,0.0
2022-01-24 11:07:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:07:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,35,0.0
2022-01-24 11:07:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:07:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,36,0.0
2022-01-24 11:08:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:08:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,36,0.0
2022-01-24 11:08:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:08:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,35,0.0
2022-01-24 11:09:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:09:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,35,0.0
2022-01-24 11:09:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:09:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,36,0.0
2022-01-24 11:10:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:10:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:10:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,35,0.0
2022-01-24 11:10:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,35,0.0
2022-01-24 11:11:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:11:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,35,0.0
2022-01-24 11:11:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:11:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,35,0.0
2022-01-24 11:12:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:12:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:12:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,35,0.0
2022-01-24 11:12:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,34,0.0
2022-01-24 11:13:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-24 11:13:00-05:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,34,0.0
2022-01-24 11:13:00-05:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 11:13:00-05:00,MLTrader,SPY,sell,stop,fill,1,day,0.0,1,stock,423.28199768066406,34,0.0
2022-01-24 11:14:00-05:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
